Anno,Codice territoriale,Entita.territoriale,Denominazione territoriale,Sesso,Classi.di.eta,Decessi,Tasso di mortalità (per mille abitanti)
2015,89,Provincia,Siracusa,Maschi e femmine,20-24,9,0.4
2015,89,Provincia,Siracusa,Maschi,25-29,4,0.3
2015,89,Provincia,Siracusa,Femmine,25-29,3,0.2
2015,89,Provincia,Siracusa,Maschi e femmine,25-29,7,0.3
2015,89,Provincia,Siracusa,Maschi,30-34,8,0.6
2015,89,Provincia,Siracusa,Femmine,30-34,7,0.6
2015,89,Provincia,Siracusa,Maschi e femmine,30-34,15,0.6
2015,89,Provincia,Siracusa,Maschi,35-39,11,0.8
2015,89,Provincia,Siracusa,Femmine,35-39,9,0.6
2015,89,Provincia,Siracusa,Maschi e femmine,35-39,20,0.7
2015,89,Provincia,Siracusa,Maschi,40-44,23,1.5
2015,89,Provincia,Siracusa,Femmine,40-44,9,0.6
2015,89,Provincia,Siracusa,Maschi e femmine,40-44,32,1
2015,89,Provincia,Siracusa,Maschi,45-49,28,1.8
2015,89,Provincia,Siracusa,Femmine,45-49,25,1.6
2015,89,Provincia,Siracusa,Maschi e femmine,45-49,53,1.7
2015,89,Provincia,Siracusa,Maschi,50-54,56,3.8
2015,89,Provincia,Siracusa,Femmine,50-54,34,2.2
2015,89,Provincia,Siracusa,Maschi e femmine,50-54,90,3
2015,89,Provincia,Siracusa,Maschi,55-59,64,4.9
2015,89,Provincia,Siracusa,Femmine,55-59,55,4
2015,89,Provincia,Siracusa,Maschi e femmine,55-59,119,4.5
2015,89,Provincia,Siracusa,Maschi,60-64,119,10.3
2015,89,Provincia,Siracusa,Femmine,60-64,73,5.9
2015,89,Provincia,Siracusa,Maschi e femmine,60-64,192,8
2015,89,Provincia,Siracusa,Maschi,65-69,191,16
2015,89,Provincia,Siracusa,Femmine,65-69,112,8.7
2015,89,Provincia,Siracusa,Maschi e femmine,65-69,303,12.2
2015,89,Provincia,Siracusa,Maschi,70-74,210,23.9
2015,89,Provincia,Siracusa,Femmine,70-74,165,16.6
2015,89,Provincia,Siracusa,Maschi e femmine,70-74,375,20
2015,89,Provincia,Siracusa,Maschi,75-79,322,43.7
2015,89,Provincia,Siracusa,Femmine,75-79,272,30.2
2015,89,Provincia,Siracusa,Maschi e femmine,75-79,594,36.2
2015,89,Provincia,Siracusa,Maschi,80-84,385,77.1
2015,89,Provincia,Siracusa,Femmine,80-84,383,55.5
2015,89,Provincia,Siracusa,Maschi e femmine,80-84,768,64.6
2015,89,Provincia,Siracusa,Maschi,85-89,363,144.4
2015,89,Provincia,Siracusa,Femmine,85-89,501,118.6
2015,89,Provincia,Siracusa,Maschi e femmine,85-89,864,128.2
2015,89,Provincia,Siracusa,Maschi,90-94,201,233.7
2015,89,Provincia,Siracusa,Femmine,90-94,340,182.4
2015,89,Provincia,Siracusa,Maschi e femmine,90-94,541,198.6
2015,89,Provincia,Siracusa,Maschi,95 e più,49,327.8
2015,89,Provincia,Siracusa,Femmine,95 e più,122,294.7
2015,89,Provincia,Siracusa,Maschi e femmine,95 e più,171,303.5
2015,89,Provincia,Siracusa,Maschi,Totale,2053,10.3
2015,89,Provincia,Siracusa,Femmine,Totale,2132,10.4
2015,89,Provincia,Siracusa,Maschi e femmine,Totale,4185,10.3
2015,90,Provincia,Sassari,Maschi,0-4,4,0.6
2015,90,Provincia,Sassari,Femmine,0-4,2,0.3
2015,90,Provincia,Sassari,Maschi e femmine,0-4,6,0.5
2015,90,Provincia,Sassari,Maschi,9-May,0,0
2015,90,Provincia,Sassari,Femmine,9-May,0,0
2015,90,Provincia,Sassari,Maschi e femmine,9-May,0,0
2015,90,Provincia,Sassari,Maschi,14-Oct,0,0
2015,90,Provincia,Sassari,Femmine,14-Oct,0,0
2015,90,Provincia,Sassari,Maschi e femmine,14-Oct,0,0
2015,90,Provincia,Sassari,Maschi,15-19,4,0.5
2015,90,Provincia,Sassari,Femmine,15-19,0,0
2015,90,Provincia,Sassari,Maschi e femmine,15-19,4,0.3
2015,90,Provincia,Sassari,Maschi,20-24,1,0.1
2015,90,Provincia,Sassari,Femmine,20-24,1,0.1
2015,90,Provincia,Sassari,Maschi e femmine,20-24,2,0.1
2015,90,Provincia,Sassari,Maschi,25-29,7,0.7
2015,90,Provincia,Sassari,Femmine,25-29,2,0.2
2015,90,Provincia,Sassari,Maschi e femmine,25-29,9,0.5
2015,90,Provincia,Sassari,Maschi,30-34,4,0.4
2015,90,Provincia,Sassari,Femmine,30-34,1,0.1
2015,90,Provincia,Sassari,Maschi e femmine,30-34,5,0.3
2015,90,Provincia,Sassari,Maschi,35-39,13,1.1
2015,90,Provincia,Sassari,Femmine,35-39,8,0.7
2015,90,Provincia,Sassari,Maschi e femmine,35-39,21,0.9
2015,90,Provincia,Sassari,Maschi,40-44,20,1.5
2015,90,Provincia,Sassari,Femmine,40-44,10,0.7
2015,90,Provincia,Sassari,Maschi e femmine,40-44,30,1.1
2015,90,Provincia,Sassari,Maschi,45-49,32,2.3
2015,90,Provincia,Sassari,Femmine,45-49,18,1.3
2015,90,Provincia,Sassari,Maschi e femmine,45-49,50,1.8
2015,90,Provincia,Sassari,Maschi,50-54,55,4.1
2015,90,Provincia,Sassari,Femmine,50-54,25,1.8
2015,90,Provincia,Sassari,Maschi e femmine,50-54,80,2.9
2015,90,Provincia,Sassari,Maschi,55-59,84,7.1
2015,90,Provincia,Sassari,Femmine,55-59,40,3.2
2015,90,Provincia,Sassari,Maschi e femmine,55-59,124,5.1
2015,90,Provincia,Sassari,Maschi,60-64,120,11.2
2015,90,Provincia,Sassari,Femmine,60-64,55,4.9
2015,90,Provincia,Sassari,Maschi e femmine,60-64,175,7.9
2015,90,Provincia,Sassari,Maschi,65-69,136,13.7
2015,90,Provincia,Sassari,Femmine,65-69,85,8
2015,90,Provincia,Sassari,Maschi e femmine,65-69,221,10.7
2015,90,Provincia,Sassari,Maschi,70-74,167,20.8
2015,90,Provincia,Sassari,Femmine,70-74,112,11.7
2015,90,Provincia,Sassari,Maschi e femmine,70-74,279,15.9
2015,90,Provincia,Sassari,Maschi,75-79,213,33.6
2015,90,Provincia,Sassari,Femmine,75-79,175,21
2015,90,Provincia,Sassari,Maschi e femmine,75-79,388,26.4
2015,90,Provincia,Sassari,Maschi,80-84,333,75.5
2015,90,Provincia,Sassari,Femmine,80-84,277,42.8
2015,90,Provincia,Sassari,Maschi e femmine,80-84,610,56
2015,90,Provincia,Sassari,Maschi,85-89,258,114.7
2015,90,Provincia,Sassari,Femmine,85-89,381,90.1
2015,90,Provincia,Sassari,Maschi e femmine,85-89,639,98.7
2015,90,Provincia,Sassari,Maschi,90-94,170,202.7
2015,90,Provincia,Sassari,Femmine,90-94,298,150.7
2015,90,Provincia,Sassari,Maschi e femmine,90-94,468,166.2
2015,90,Provincia,Sassari,Maschi,95 e più,58,391.9
2015,90,Provincia,Sassari,Femmine,95 e più,141,345.6
2015,90,Provincia,Sassari,Maschi e femmine,95 e più,199,357.9
2015,90,Provincia,Sassari,Maschi,Totale,1679,10.3
2015,90,Provincia,Sassari,Femmine,Totale,1631,9.5
2015,90,Provincia,Sassari,Maschi e femmine,Totale,3310,9.9
2015,91,Provincia,Nuoro,Maschi,0-4,3,1
2015,91,Provincia,Nuoro,Femmine,0-4,3,1.1
2015,91,Provincia,Nuoro,Maschi e femmine,0-4,6,1
2015,91,Provincia,Nuoro,Maschi,9-May,1,0.3
2015,91,Provincia,Nuoro,Femmine,9-May,0,0
2015,91,Provincia,Nuoro,Maschi e femmine,9-May,1,0.2
2015,91,Provincia,Nuoro,Maschi,14-Oct,0,0
2015,91,Provincia,Nuoro,Femmine,14-Oct,0,0
2015,91,Provincia,Nuoro,Maschi e femmine,14-Oct,0,0
2015,91,Provincia,Nuoro,Maschi,15-19,2,0.5
2015,91,Provincia,Nuoro,Femmine,15-19,0,0
2015,91,Provincia,Nuoro,Maschi e femmine,15-19,2,0.3
2015,91,Provincia,Nuoro,Maschi,20-24,2,0.5
2015,91,Provincia,Nuoro,Femmine,20-24,1,0.2
2015,91,Provincia,Nuoro,Maschi e femmine,20-24,3,0.4
2015,91,Provincia,Nuoro,Maschi,25-29,0,0
2015,91,Provincia,Nuoro,Femmine,25-29,1,0.2
2015,91,Provincia,Nuoro,Maschi e femmine,25-29,1,0.1
2015,91,Provincia,Nuoro,Maschi,30-34,5,1.1
2015,91,Provincia,Nuoro,Femmine,30-34,0,0
2015,91,Provincia,Nuoro,Maschi e femmine,30-34,5,0.5
2015,91,Provincia,Nuoro,Maschi,35-39,10,1.9
2015,91,Provincia,Nuoro,Femmine,35-39,4,0.8
2015,91,Provincia,Nuoro,Maschi e femmine,35-39,14,1.4
2015,91,Provincia,Nuoro,Maschi,40-44,9,1.5
2015,91,Provincia,Nuoro,Femmine,40-44,1,0.2
2015,91,Provincia,Nuoro,Maschi e femmine,40-44,10,0.9
2015,91,Provincia,Nuoro,Maschi,45-49,22,3.4
2015,91,Provincia,Nuoro,Femmine,45-49,4,0.6
2015,91,Provincia,Nuoro,Maschi e femmine,45-49,26,2.1
2015,91,Provincia,Nuoro,Maschi,50-54,30,4.8
2015,91,Provincia,Nuoro,Femmine,50-54,10,1.6
2015,91,Provincia,Nuoro,Maschi e femmine,50-54,40,3.2
2015,91,Provincia,Nuoro,Maschi,55-59,34,6
2015,91,Provincia,Nuoro,Femmine,55-59,12,2.1
2015,91,Provincia,Nuoro,Maschi e femmine,55-59,46,4
2015,91,Provincia,Nuoro,Maschi,60-64,64,12.3
2015,91,Provincia,Nuoro,Femmine,60-64,31,5.9
2015,91,Provincia,Nuoro,Maschi e femmine,60-64,95,9.1
2015,91,Provincia,Nuoro,Maschi,65-69,71,15.4
2015,91,Provincia,Nuoro,Femmine,65-69,31,6.5
2015,91,Provincia,Nuoro,Maschi e femmine,65-69,102,10.8
2015,91,Provincia,Nuoro,Maschi,70-74,84,22.7
2015,91,Provincia,Nuoro,Femmine,70-74,59,13
2015,91,Provincia,Nuoro,Maschi e femmine,70-74,143,17.3
2015,91,Provincia,Nuoro,Maschi,75-79,114,37.5
2015,91,Provincia,Nuoro,Femmine,75-79,78,18.8
2015,91,Provincia,Nuoro,Maschi e femmine,75-79,192,26.7
2015,91,Provincia,Nuoro,Maschi,80-84,154,73.3
2015,91,Provincia,Nuoro,Femmine,80-84,155,45.7
2015,91,Provincia,Nuoro,Maschi e femmine,80-84,309,56.3
2015,91,Provincia,Nuoro,Maschi,85-89,153,129.7
2015,91,Provincia,Nuoro,Femmine,85-89,195,85.6
2015,91,Provincia,Nuoro,Maschi e femmine,85-89,348,100.7
2015,91,Provincia,Nuoro,Maschi,90-94,80,178.4
2015,91,Provincia,Nuoro,Femmine,90-94,163,159.6
2015,91,Provincia,Nuoro,Maschi e femmine,90-94,243,165.3
2015,91,Provincia,Nuoro,Maschi,95 e più,40,432.4
2015,91,Provincia,Nuoro,Femmine,95 e più,94,340
2015,91,Provincia,Nuoro,Maschi e femmine,95 e più,134,363.1
2015,91,Provincia,Nuoro,Maschi,Totale,878,11.3
2015,91,Provincia,Nuoro,Femmine,Totale,842,10.5
2015,91,Provincia,Nuoro,Maschi e femmine,Totale,1720,10.9
2015,92,Provincia,Cagliari,Maschi,0-4,6,0.5
2015,92,Provincia,Cagliari,Femmine,0-4,7,0.7
2015,92,Provincia,Cagliari,Maschi e femmine,0-4,13,0.6
2015,92,Provincia,Cagliari,Maschi,9-May,1,0.1
2015,92,Provincia,Cagliari,Femmine,9-May,1,0.1
2015,92,Provincia,Cagliari,Maschi e femmine,9-May,2,0.1
2015,92,Provincia,Cagliari,Maschi,14-Oct,1,0.1
2015,92,Provincia,Cagliari,Femmine,14-Oct,2,0.2
2015,92,Provincia,Cagliari,Maschi e femmine,14-Oct,3,0.1
2015,92,Provincia,Cagliari,Maschi,15-19,5,0.4
2015,92,Provincia,Cagliari,Femmine,15-19,1,0.1
2015,92,Provincia,Cagliari,Maschi e femmine,15-19,6,0.3
2015,92,Provincia,Cagliari,Maschi,20-24,6,0.4
2015,92,Provincia,Cagliari,Femmine,20-24,3,0.2
2015,92,Provincia,Cagliari,Maschi e femmine,20-24,9,0.3
2015,92,Provincia,Cagliari,Maschi,25-29,8,0.5
2015,92,Provincia,Cagliari,Femmine,25-29,5,0.3
2015,92,Provincia,Cagliari,Maschi e femmine,25-29,13,0.4
2015,92,Provincia,Cagliari,Maschi,30-34,14,0.8
2015,92,Provincia,Cagliari,Femmine,30-34,4,0.2
2015,92,Provincia,Cagliari,Maschi e femmine,30-34,18,0.5
2015,92,Provincia,Cagliari,Maschi,35-39,13,0.6
2015,92,Provincia,Cagliari,Femmine,35-39,3,0.1
2015,92,Provincia,Cagliari,Maschi e femmine,35-39,16,0.4
2015,92,Provincia,Cagliari,Maschi,40-44,33,1.4
2015,92,Provincia,Cagliari,Femmine,40-44,15,0.6
2015,92,Provincia,Cagliari,Maschi e femmine,40-44,48,1
2015,92,Provincia,Cagliari,Maschi,45-49,52,2.2
2015,92,Provincia,Cagliari,Femmine,45-49,26,1.1
2015,92,Provincia,Cagliari,Maschi e femmine,45-49,78,1.6
2015,92,Provincia,Cagliari,Maschi,50-54,91,4
2015,92,Provincia,Cagliari,Femmine,50-54,42,1.8
2015,92,Provincia,Cagliari,Maschi e femmine,50-54,133,2.9
2015,92,Provincia,Cagliari,Maschi,55-59,98,5
2015,92,Provincia,Cagliari,Femmine,55-59,57,2.7
2015,92,Provincia,Cagliari,Maschi e femmine,55-59,155,3.8
2015,92,Provincia,Cagliari,Maschi,60-64,166,9.5
2015,92,Provincia,Cagliari,Femmine,60-64,79,4.1
2015,92,Provincia,Cagliari,Maschi e femmine,60-64,245,6.6
2015,92,Provincia,Cagliari,Maschi,65-69,198,12.4
2015,92,Provincia,Cagliari,Femmine,65-69,122,6.8
2015,92,Provincia,Cagliari,Maschi e femmine,65-69,320,9.5
2015,92,Provincia,Cagliari,Maschi,70-74,262,20.4
2015,92,Provincia,Cagliari,Femmine,70-74,163,10.8
2015,92,Provincia,Cagliari,Maschi e femmine,70-74,425,15.2
2015,92,Provincia,Cagliari,Maschi,75-79,407,39.2
2015,92,Provincia,Cagliari,Femmine,75-79,266,20.6
2015,92,Provincia,Cagliari,Maschi e femmine,75-79,673,28.9
2015,92,Provincia,Cagliari,Maschi,80-84,454,68.3
2015,92,Provincia,Cagliari,Femmine,80-84,387,39.2
2015,92,Provincia,Cagliari,Maschi e femmine,80-84,841,50.9
2015,92,Provincia,Cagliari,Maschi,85-89,437,124.6
2015,92,Provincia,Cagliari,Femmine,85-89,586,87.1
2015,92,Provincia,Cagliari,Maschi e femmine,85-89,1023,100
2015,92,Provincia,Cagliari,Maschi,90-94,270,224.1
2015,92,Provincia,Cagliari,Femmine,90-94,499,173.2
2015,92,Provincia,Cagliari,Maschi e femmine,90-94,769,188.2
2015,92,Provincia,Cagliari,Maschi,95 e più,99,387.5
2015,92,Provincia,Cagliari,Femmine,95 e più,258,320.5
2015,92,Provincia,Cagliari,Maschi e femmine,95 e più,357,336.6
2015,92,Provincia,Cagliari,Maschi,Totale,2621,9.6
2015,92,Provincia,Cagliari,Femmine,Totale,2526,8.8
2015,92,Provincia,Cagliari,Maschi e femmine,Totale,5147,9.2
2015,93,Provincia,Pordenone,Maschi,0-4,7,1
2015,93,Provincia,Pordenone,Femmine,0-4,2,0.3
2015,93,Provincia,Pordenone,Maschi e femmine,0-4,9,0.6
2015,93,Provincia,Pordenone,Maschi,9-May,0,0
2015,93,Provincia,Pordenone,Femmine,9-May,2,0.3
2015,93,Provincia,Pordenone,Maschi e femmine,9-May,2,0.1
2015,93,Provincia,Pordenone,Maschi,14-Oct,1,0.1
2015,93,Provincia,Pordenone,Femmine,14-Oct,0,0
2015,93,Provincia,Pordenone,Maschi e femmine,14-Oct,1,0.1
2015,93,Provincia,Pordenone,Maschi,15-19,3,0.4
2015,93,Provincia,Pordenone,Femmine,15-19,1,0.2
2015,93,Provincia,Pordenone,Maschi e femmine,15-19,4,0.3
2015,93,Provincia,Pordenone,Maschi,20-24,2,0.3
2015,93,Provincia,Pordenone,Femmine,20-24,3,0.4
2015,93,Provincia,Pordenone,Maschi e femmine,20-24,5,0.4
2015,93,Provincia,Pordenone,Maschi,25-29,4,0.5
2015,93,Provincia,Pordenone,Femmine,25-29,2,0.3
2015,93,Provincia,Pordenone,Maschi e femmine,25-29,6,0.4
2015,93,Provincia,Pordenone,Maschi,30-34,3,0.3
2015,93,Provincia,Pordenone,Femmine,30-34,2,0.2
2015,93,Provincia,Pordenone,Maschi e femmine,30-34,5,0.3
2015,93,Provincia,Pordenone,Maschi,35-39,7,0.6
2015,93,Provincia,Pordenone,Femmine,35-39,3,0.3
2015,93,Provincia,Pordenone,Maschi e femmine,35-39,10,0.5
2015,93,Provincia,Pordenone,Maschi,40-44,9,0.7
2015,93,Provincia,Pordenone,Femmine,40-44,14,1.1
2015,93,Provincia,Pordenone,Maschi e femmine,40-44,23,0.9
2015,93,Provincia,Pordenone,Maschi,45-49,30,2.3
2015,93,Provincia,Pordenone,Femmine,45-49,11,0.9
2015,93,Provincia,Pordenone,Maschi e femmine,45-49,41,1.6
2015,93,Provincia,Pordenone,Maschi,50-54,38,3.1
2015,93,Provincia,Pordenone,Femmine,50-54,25,2.1
2015,93,Provincia,Pordenone,Maschi e femmine,50-54,63,2.6
2015,93,Provincia,Pordenone,Maschi,55-59,39,3.9
2015,93,Provincia,Pordenone,Femmine,55-59,19,1.8
2015,93,Provincia,Pordenone,Maschi e femmine,55-59,58,2.8
2015,93,Provincia,Pordenone,Maschi,60-64,74,8
2015,93,Provincia,Pordenone,Femmine,60-64,41,4.1
2015,93,Provincia,Pordenone,Maschi e femmine,60-64,115,6
2015,93,Provincia,Pordenone,Maschi,65-69,103,11
2015,93,Provincia,Pordenone,Femmine,65-69,72,7.3
2015,93,Provincia,Pordenone,Maschi e femmine,65-69,175,9.1
2015,93,Provincia,Pordenone,Maschi,70-74,170,21.9
2015,93,Provincia,Pordenone,Femmine,70-74,94,10.9
2015,93,Provincia,Pordenone,Maschi e femmine,70-74,264,16.1
2015,93,Provincia,Pordenone,Maschi,75-79,233,36.3
2015,93,Provincia,Pordenone,Femmine,75-79,142,17.9
2015,93,Provincia,Pordenone,Maschi e femmine,75-79,375,26.1
2015,93,Provincia,Pordenone,Maschi,80-84,257,65.1
2015,93,Provincia,Pordenone,Femmine,80-84,252,42.4
2015,93,Provincia,Pordenone,Maschi e femmine,80-84,509,51.5
2015,93,Provincia,Pordenone,Maschi,85-89,270,126
2015,93,Provincia,Pordenone,Femmine,85-89,364,77.6
2015,93,Provincia,Pordenone,Maschi e femmine,85-89,634,92.8
2015,93,Provincia,Pordenone,Maschi,90-94,187,221.4
2015,93,Provincia,Pordenone,Femmine,90-94,399,151.9
2015,93,Provincia,Pordenone,Maschi e femmine,90-94,586,168.8
2015,93,Provincia,Pordenone,Maschi,95 e più,50,436.7
2015,93,Provincia,Pordenone,Femmine,95 e più,213,330.7
2015,93,Provincia,Pordenone,Maschi e femmine,95 e più,263,346.7
2015,93,Provincia,Pordenone,Maschi,Totale,1487,9.7
2015,93,Provincia,Pordenone,Femmine,Totale,1661,10.4
2015,93,Provincia,Pordenone,Maschi e femmine,Totale,3148,10
2015,94,Provincia,Isernia,Maschi,0-4,0,0
2015,94,Provincia,Isernia,Femmine,0-4,0,0
2015,94,Provincia,Isernia,Maschi e femmine,0-4,0,0
2015,94,Provincia,Isernia,Maschi,9-May,0,0
2015,94,Provincia,Isernia,Femmine,9-May,0,0
2015,94,Provincia,Isernia,Maschi e femmine,9-May,0,0
2015,94,Provincia,Isernia,Maschi,14-Oct,0,0
2015,94,Provincia,Isernia,Femmine,14-Oct,0,0
2015,94,Provincia,Isernia,Maschi e femmine,14-Oct,0,0
2015,94,Provincia,Isernia,Maschi,15-19,0,0
2015,94,Provincia,Isernia,Femmine,15-19,0,0
2015,94,Provincia,Isernia,Maschi e femmine,15-19,0,0
2015,94,Provincia,Isernia,Maschi,20-24,1,0.4
2015,94,Provincia,Isernia,Femmine,20-24,0,0
2015,94,Provincia,Isernia,Maschi e femmine,20-24,1,0.2
2015,94,Provincia,Isernia,Maschi,25-29,0,0
2015,94,Provincia,Isernia,Femmine,25-29,2,0.8
2015,94,Provincia,Isernia,Maschi e femmine,25-29,2,0.4
2015,94,Provincia,Isernia,Maschi,30-34,3,1
2015,94,Provincia,Isernia,Femmine,30-34,1,0.4
2015,94,Provincia,Isernia,Maschi e femmine,30-34,4,0.7
2015,94,Provincia,Isernia,Maschi,35-39,4,1.4
2015,94,Provincia,Isernia,Femmine,35-39,0,0
2015,94,Provincia,Isernia,Maschi e femmine,35-39,4,0.7
2015,94,Provincia,Isernia,Maschi,40-44,6,1.9
2015,94,Provincia,Isernia,Femmine,40-44,1,0.3
2015,94,Provincia,Isernia,Maschi e femmine,40-44,7,1.1
2015,94,Provincia,Isernia,Maschi,45-49,5,1.6
2015,94,Provincia,Isernia,Femmine,45-49,4,1.2
2015,94,Provincia,Isernia,Maschi e femmine,45-49,9,1.4
2015,94,Provincia,Isernia,Maschi,50-54,16,4.9
2015,94,Provincia,Isernia,Femmine,50-54,5,1.5
2015,94,Provincia,Isernia,Maschi e femmine,50-54,21,3.2
2015,94,Provincia,Isernia,Maschi,55-59,26,8.1
2015,94,Provincia,Isernia,Femmine,55-59,8,2.6
2015,94,Provincia,Isernia,Maschi e femmine,55-59,34,5.4
2015,94,Provincia,Isernia,Maschi,60-64,27,9.4
2015,94,Provincia,Isernia,Femmine,60-64,13,4.5
2015,94,Provincia,Isernia,Maschi e femmine,60-64,40,6.9
2015,94,Provincia,Isernia,Maschi,65-69,28,10.2
2015,94,Provincia,Isernia,Femmine,65-69,25,9.3
2015,94,Provincia,Isernia,Maschi e femmine,65-69,53,9.7
2015,94,Provincia,Isernia,Maschi,70-74,33,18.6
2015,94,Provincia,Isernia,Femmine,70-74,28,14.3
2015,94,Provincia,Isernia,Maschi e femmine,70-74,61,16.4
2015,94,Provincia,Isernia,Maschi,75-79,68,37.8
2015,94,Provincia,Isernia,Femmine,75-79,59,25.7
2015,94,Provincia,Isernia,Maschi e femmine,75-79,127,31
2015,94,Provincia,Isernia,Maschi,80-84,100,69.9
2015,94,Provincia,Isernia,Femmine,80-84,85,40.5
2015,94,Provincia,Isernia,Maschi e femmine,80-84,185,52.4
2015,94,Provincia,Isernia,Maschi,85-89,105,126.3
2015,94,Provincia,Isernia,Femmine,85-89,141,91.3
2015,94,Provincia,Isernia,Maschi e femmine,85-89,246,103.5
2015,94,Provincia,Isernia,Maschi,90-94,68,211.8
2015,94,Provincia,Isernia,Femmine,90-94,131,162.4
2015,94,Provincia,Isernia,Maschi e femmine,90-94,199,176.5
2015,94,Provincia,Isernia,Maschi,95 e più,29,449.6
2015,94,Provincia,Isernia,Femmine,95 e più,49,259.9
2015,94,Provincia,Isernia,Maschi e femmine,95 e più,78,308.3
2015,94,Provincia,Isernia,Maschi,Totale,519,12.2
2015,94,Provincia,Isernia,Femmine,Totale,552,12.6
2015,94,Provincia,Isernia,Maschi e femmine,Totale,1071,12.4
2015,95,Provincia,Oristano,Maschi,0-4,1,0.4
2015,95,Provincia,Oristano,Femmine,0-4,2,0.8
2015,95,Provincia,Oristano,Maschi e femmine,0-4,3,0.6
2015,95,Provincia,Oristano,Maschi,9-May,0,0
2015,95,Provincia,Oristano,Femmine,9-May,0,0
2015,95,Provincia,Oristano,Maschi e femmine,9-May,0,0
2015,95,Provincia,Oristano,Maschi,14-Oct,0,0
2015,95,Provincia,Oristano,Femmine,14-Oct,0,0
2015,95,Provincia,Oristano,Maschi e femmine,14-Oct,0,0
2015,95,Provincia,Oristano,Maschi,15-19,2,0.6
2015,95,Provincia,Oristano,Femmine,15-19,0,0
2015,95,Provincia,Oristano,Maschi e femmine,15-19,2,0.3
2015,95,Provincia,Oristano,Maschi,20-24,2,0.5
2015,95,Provincia,Oristano,Femmine,20-24,0,0
2015,95,Provincia,Oristano,Maschi e femmine,20-24,2,0.3
2015,95,Provincia,Oristano,Maschi,25-29,1,0.2
2015,95,Provincia,Oristano,Femmine,25-29,1,0.2
2015,95,Provincia,Oristano,Maschi e femmine,25-29,2,0.2
2015,95,Provincia,Oristano,Maschi,30-34,3,0.6
2015,95,Provincia,Oristano,Femmine,30-34,3,0.6
2015,95,Provincia,Oristano,Maschi e femmine,30-34,6,0.6
2015,95,Provincia,Oristano,Maschi,35-39,5,0.9
2015,95,Provincia,Oristano,Femmine,35-39,0,0
2015,95,Provincia,Oristano,Maschi e femmine,35-39,5,0.5
2015,95,Provincia,Oristano,Maschi,40-44,9,1.5
2015,95,Provincia,Oristano,Femmine,40-44,4,0.7
2015,95,Provincia,Oristano,Maschi e femmine,40-44,13,1.1
2015,95,Provincia,Oristano,Maschi,45-49,18,2.8
2015,95,Provincia,Oristano,Femmine,45-49,7,1.1
2015,95,Provincia,Oristano,Maschi e femmine,45-49,25,2
2015,95,Provincia,Oristano,Maschi,50-54,21,3.3
2015,95,Provincia,Oristano,Femmine,50-54,9,1.4
2015,95,Provincia,Oristano,Maschi e femmine,50-54,30,2.3
2015,95,Provincia,Oristano,Maschi,55-59,43,7.3
2015,95,Provincia,Oristano,Femmine,55-59,11,1.8
2015,95,Provincia,Oristano,Maschi e femmine,55-59,54,4.5
2015,95,Provincia,Oristano,Maschi,60-64,64,11.3
2015,95,Provincia,Oristano,Femmine,60-64,28,5
2015,95,Provincia,Oristano,Maschi e femmine,60-64,92,8.2
2015,95,Provincia,Oristano,Maschi,65-69,87,16.8
2015,95,Provincia,Oristano,Femmine,65-69,49,9.4
2015,95,Provincia,Oristano,Maschi e femmine,65-69,136,13.1
2015,95,Provincia,Oristano,Maschi,70-74,82,19.2
2015,95,Provincia,Oristano,Femmine,70-74,59,12.1
2015,95,Provincia,Oristano,Maschi e femmine,70-74,141,15.4
2015,95,Provincia,Oristano,Maschi,75-79,130,36.6
2015,95,Provincia,Oristano,Femmine,75-79,103,23.1
2015,95,Provincia,Oristano,Maschi e femmine,75-79,233,29.1
2015,95,Provincia,Oristano,Maschi,80-84,145,57.2
2015,95,Provincia,Oristano,Femmine,80-84,170,46.1
2015,95,Provincia,Oristano,Maschi e femmine,80-84,315,50.6
2015,95,Provincia,Oristano,Maschi,85-89,154,108.3
2015,95,Provincia,Oristano,Femmine,85-89,242,95.2
2015,95,Provincia,Oristano,Maschi e femmine,85-89,396,99.9
2015,95,Provincia,Oristano,Maschi,90-94,107,216.4
2015,95,Provincia,Oristano,Femmine,90-94,212,179.7
2015,95,Provincia,Oristano,Maschi e femmine,90-94,319,190.5
2015,95,Provincia,Oristano,Maschi,95 e più,34,340
2015,95,Provincia,Oristano,Femmine,95 e più,107,383.5
2015,95,Provincia,Oristano,Maschi e femmine,95 e più,141,372
2015,95,Provincia,Oristano,Maschi,Totale,908,11.4
2015,95,Provincia,Oristano,Femmine,Totale,1007,12.2
2015,95,Provincia,Oristano,Maschi e femmine,Totale,1915,11.8
2015,96,Provincia,Biella,Maschi,0-4,1,0.3
2015,96,Provincia,Biella,Femmine,0-4,0,0
2015,96,Provincia,Biella,Maschi e femmine,0-4,1,0.2
2015,96,Provincia,Biella,Maschi,9-May,0,0
2015,96,Provincia,Biella,Femmine,9-May,0,0
2015,96,Provincia,Biella,Maschi e femmine,9-May,0,0
2015,96,Provincia,Biella,Maschi,14-Oct,0,0
2015,96,Provincia,Biella,Femmine,14-Oct,1,0.3
2015,96,Provincia,Biella,Maschi e femmine,14-Oct,1,0.1
2015,96,Provincia,Biella,Maschi,15-19,2,0.5
2015,96,Provincia,Biella,Femmine,15-19,1,0.3
2015,96,Provincia,Biella,Maschi e femmine,15-19,3,0.4
